movieID,Title,Year,Director,Actors,Rating,Runtime (Mins),Censor Rating,Genre,Sub_Genre,Streaming
5358,Wall Street,1987,Oliver Stone,"Charlie Sheen, Michael Douglas, Tamara Tunie, Franklin Cover",7.3,126,A,Crime, Drama,"Hulu, Amazon"
5359,Wall Street: Money Never Sleeps,2010,Oliver Stone,"Shia LaBeouf, Michael Douglas, Carey Mulligan, Josh Brolin",6.2,133,PG-13,Drama,Drama,"Hulu, Amazon"
5360,WALLÂ·E,2008,Andrew Stanton,"Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard",8.4,98,U,Animation," Adventure,  Family","Amazon, Netflix, Hulu, Vudu"
5361,Wanderlust,2012,David Wain,"Jennifer Aniston, Paul Rudd, Malin Akerman, Justin Theroux",5.6,98,18,Comedy, Romance,"Hulu, Amazon"
5362,Wanted,2008,Timur Bekmambetov,"Angelina Jolie, James McAvoy, Morgan Freeman, Terence Stamp",6.7,110,A,Action," Crime,  Thriller","Netflix, Hulu"
5363,War,2007,Philip G. Atwell,"Jet Li, Jason Statham, Nadine Velazquez, John Lone",6.2,103,R,Action," Crime,  Thriller","Netflix, Hulu"
5364,War,2019,Siddharth Anand,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor, Nithish",6.5,154,UA,Action," Adventure,  Thriller","Netflix, Hulu"
5365,War Dogs,2016,Todd Phillips,"Jonah Hill, Miles Teller, Steve Lantz, Gregg Weiner",7.1,114,A,Biography," Comedy,  Crime",Netflix
5366,War for the Planet of the Apes,2017,Matt Reeves,"Andy Serkis, Woody Harrelson, Steve Zahn, Karin Konoval",7.4,140,UA,Action," Adventure,  Drama",Hulu
5367,War Horse,2011,Steven Spielberg,"Jeremy Irvine, Emily Watson, David Thewlis, Benedict Cumberbatch",7.2,146,U,Action," Adventure,  Drama",Hulu
5368,War Machine,2017,David MichÃ´d,"Brad Pitt, Daniel Betts, John Magaro, Emory Cohen",6,122,Not Rated,Comedy," Drama,  War","Netflix, Amazon"
5369,War of the Worlds,2005,Steven Spielberg,"Tom Cruise, Dakota Fanning, Tim Robbins, Miranda Otto",6.5,116,UA,Action," Adventure,  Sci-Fi","Netflix, Hulu"
5370,Warcraft,2016,Duncan Jones,"Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper",6.7,123,UA,Action," Adventure,  Fantasy","Netflix, Hulu"
5371,WarGames,1983,John Badham,"Matthew Broderick, Ally Sheedy, John Wood, Dabney Coleman",7.1,114,U,Action," Drama,  Sci-Fi","Netflix, Hulu"
5372,Warm Bodies,2013,Jonathan Levine,"Nicholas Hoult, Teresa Palmer, John Malkovich, Lio Tipton",6.8,98,15+,Comedy," Horror,  Romance","Amazon, Netflix"
5373,Warrior,2011,Gavin O'Connor,"Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison",8.2,140,UA,Action," Drama,  Sport",Netflix
5374,Wasabi,2001,GÃ©rard Krawczyk,"Jean Reno, RyÃ´ko Hirosue, Michel Muller, Carole Bouquet",6.6,94,UA,Action," Drama,  Comedy","Netflix, Hulu"
5375,Watchmen,2009,Zack Snyder,"Jackie Earle Haley, Patrick Wilson, Carla Gugino, Malin Akerman",7.6,162,A,Action," Drama,  Mystery",Hulu
5376,Water for Elephants,2011,Francis Lawrence,"Robert Pattinson, Reese Witherspoon, Christoph Waltz, Paul Schneider",6.9,122,A,Drama, Romance,"Netflix, Amazon"
5377,Watership Down,1978,"Directors:Martin Rosen, John Hubley","John Hurt, Richard Briers, Ralph Richardson, Michael Graham Cox",7.6,91,Not Rated,Animation," Adventure,  Drama",Amazon
5378,Waterworld,1995,Kevin Reynolds,"Kevin Costner, Jeanne Tripplehorn, Dennis Hopper, Tina Majorino",6.2,135,UA,Action," Adventure,  Sci-Fi","Netflix, Hulu"
5379,Waves,2019,Trey Edward Shults,"Taylor Russell, Kelvin Harrison Jr., Alexa Demie, Bill Wise",7.5,135,R,Drama," Romance,  Sport","Hulu, Amazon"
5380,Way Down,2021,Jaume BalaguerÃ³,"Freddie Highmore, Astrid BergÃ¨s-Frisbey, Sam Riley, Liam Cunningham",6.4,118,R,Action," Adventure,  Thriller","Netflix, Hulu"
5381,Wayne's World,1992,Penelope Spheeris,"Mike Myers, Dana Carvey, Rob Lowe, Tia Carrere",7,94,U,Comedy, Music,"Netflix, Vudu"
5382,Wayne's World 2,1993,Stephen Surjik,"Mike Myers, Dana Carvey, Christopher Walken, Tia Carrere",6.2,95,U,Comedy, Music,"Amazon, Netflix, Hulu, Vudu"
5383,We Are Marshall,2006,McG,"Matthew McConaughey, Matthew Fox, Anthony Mackie, David Strathairn",7,131,U,Drama, Sport,"Hulu, Amazon"
5384,We Are Your Friends,2015,Max Joseph,"Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston",6.1,96,R,Drama," Music,  Romance","Amazon, Netflix, Hulu, Vudu"
5385,We Bought a Zoo,2011,Cameron Crowe,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Elle Fanning",7.1,124,PG,Comedy," Drama,  Family","Netflix, Amazon"
5386,We Need to Talk About Kevin,2011,Lynne Ramsay,"Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell",7.5,112,R,Drama," Mystery,  Thriller",Netflix
5387,We Own the Night,2007,James Gray,"Joaquin Phoenix, Mark Wahlberg, Eva Mendes, Danny Hoch",6.8,117,R,Action," Crime,  Drama","Netflix, Hulu"
5388,We Were Soldiers,2002,Randall Wallace,"Mel Gibson, Madeleine Stowe, Greg Kinnear, Sam Elliott",7.1,138,UA,Action," Drama,  History","Netflix, Hulu"
5389,We're the Millers,2013,Rawson Marshall Thurber,"Jason Sudeikis, Jennifer Aniston, Emma Roberts, Ed Helms",7,110,A,Comedy, Crime,Hulu
5390,Wedding Crashers,2005,David Dobkin,"Owen Wilson, Vince Vaughn, Rachel McAdams, Christopher Walken",7,119,UA,Comedy, Romance,"Netflix, Amazon"
5391,Weekend,2011,Andrew Haigh,"Tom Cullen, Chris New, Jonathan Race, Laura Freeman",7.6,97,Not Rated,Drama, Romance,"Amazon, Netflix, Hulu, Vudu"
5392,Weekend at Bernie's,1989,Ted Kotcheff,"Andrew McCarthy, Jonathan Silverman, Catherine Mary Stewart, Terry Kiser",6.4,97,UA,Adventure," Comedy,  Crime","Amazon, Netflix, Hulu, Vudu"
5393,Weird Science,1985,John Hughes,"Anthony Michael Hall, Ilan Mitchell-Smith, Kelly LeBrock, Bill Paxton",6.6,94,Not Rated,Comedy," Romance,  Sci-Fi","Netflix, Vudu"
5394,Welcome to the Dollhouse,1995,Todd Solondz,"Heather Matarazzo, Christina Brucato, Victoria Davis, Christina Vidal",7.4,88,R,Comedy, Drama,"Vudu, Netflix"
5395,Welcome to the Punch,2013,Eran Creevy,"James McAvoy, Mark Strong, Andrea Riseborough, Peter Mullan",6.1,99,R,Action," Crime,  Thriller","Netflix, Hulu"
5396,Wes Craven's New Nightmare,1994,Wes Craven,"Heather Langenkamp, Robert Englund, Jf Davis, Miko Hughes",6.4,112,UA,Fantasy," Horror,  Mystery",Netflix
5397,West Side Story,1961,"Directors:Jerome Robbins, Robert Wise","Natalie Wood, George Chakiris, Richard Beymer, Russ Tamblyn",7.6,153,A,Crime," Drama,  Musical",Youtube
5398,West Side Story,2021,Steven Spielberg,"Ansel Elgort, Rachel Zegler, Ariana DeBose, David Alvarez",7.2,156,UA,Crime," Drama,  Musical",Youtube
5399,Westworld,1973,Michael Crichton,"Yul Brynner, Richard Benjamin, James Brolin, Norman Bartold",6.9,88,U,Action," Sci-Fi,  Thriller","Netflix, Hulu"
5400,Wet Hot American Summer,2001,David Wain,"Janeane Garofalo, David Hyde Pierce, Michael Showalter, Marguerite Moreau",6.5,97,R,Comedy, Romance,"Amazon, Netflix, Hulu, Vudu"
5401,Whale Rider,2002,Niki Caro,"Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton, Cliff Curtis",7.5,101,PG-13,Drama, Family,None
5402,What a Girl Wants,2003,Dennie Gordon,"Amanda Bynes, Colin Firth, Kelly Preston, Soleil McGhee",5.8,105,U,Comedy," Drama,  Family",None
5403,What About Bob?,1991,Frank Oz,"Bill Murray, Richard Dreyfuss, Julie Hagerty, Charlie Korsmo",7,99,U,Comedy,Comedy,"Amazon, Netflix, Hulu, Vudu"
5404,What Dreams May Come,1998,Vincent Ward,"Robin Williams, Cuba Gooding Jr., Annabella Sciorra, Max von Sydow",6.9,113,PG-13,Drama," Fantasy,  Romance",Netflix
5405,What Ever Happened to Baby Jane?,1962,Robert Aldrich,"Bette Davis, Joan Crawford, Victor Buono, Wesley Addy",8,134,A,Drama," Horror,  Thriller","Hulu, Amazon"
5406,What Happened to Monday,2017,Tommy Wirkola,"Noomi Rapace, Glenn Close, Willem Dafoe, Marwan Kenzari",6.8,123,A,Action," Crime,  Fantasy","Netflix, Hulu"
5407,What Happens in Vegas,2008,Tom Vaughan,"Cameron Diaz, Ashton Kutcher, Rob Corddry, Lake Bell",6.1,99,UA,Comedy, Romance,"Amazon, Netflix, Hulu, Vudu"
5408,What Just Happened,2008,Barry Levinson,"Robert De Niro, John Turturro, Stanley Tucci, Sean Penn",5.6,104,R,Comedy, Drama,None
5409,What Lies Beneath,2000,Robert Zemeckis,"Harrison Ford, Michelle Pfeiffer, Katharine Towne, Miranda Otto",6.6,130,A,Drama," Horror,  Mystery","Hulu, Amazon"
5410,What Maisie Knew,2012,"Directors:Scott McGehee, David Siegel","Julianne Moore, Alexander SkarsgÃ¥rd, Steve Coogan, Joanna Vanderham",7.4,99,R,Drama,Drama,"Amazon, Netflix, Hulu, Vudu"
5411,What Men Want,2019,Adam Shankman,"Taraji P. Henson, Kristen Ledlow, Josh Brener, Kellan Lutz",5.3,117,18,Comedy," Fantasy,  Romance","Hulu, Amazon"
5412,What to Expect When You're Expecting,2012,Kirk Jones,"Cameron Diaz, Matthew Morrison, J. Todd Smith, Dennis Quaid",5.7,110,A,Comedy," Drama,  Romance",Hulu
5413,What We Do in the Shadows,2014,"Directors:Jemaine Clement, Taika Waititi","Jemaine Clement, Taika Waititi, Cori Gonzalez-Macuer, Jonny Brugh",7.6,86,R,Comedy, Horror,Vudu
5414,What Women Want,2000,Nancy Meyers,"Mel Gibson, Helen Hunt, Marisa Tomei, Alan Alda",6.4,127,UA,Comedy," Fantasy,  Romance","Hulu, Amazon"
5415,What's Eating Gilbert Grape,1993,Lasse HallstrÃ¶m,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen",7.7,118,U,Drama,Drama,"Netflix, Amazon"
5416,What's Your Number?,2011,Mark Mylod,"Anna Faris, Chris Evans, Ari Graynor, Blythe Danner",6,106,A,Comedy, Romance,Hulu
5417,Whatever Works,2009,Woody Allen,"Evan Rachel Wood, Larry David, Henry Cavill, Adam Brooks",7.1,93,PG-13,Comedy, Romance,"Netflix, Vudu"
5418,When Harry Met Sally...,1989,Rob Reiner,"Billy Crystal, Meg Ryan, Carrie Fisher, Bruno Kirby",7.7,95,UA,Comedy," Drama,  Romance","Amazon, Netflix, Hulu, Vudu"
5419,When in Rome,2010,Mark Steven Johnson,"Kristen Bell, Josh Duhamel, Anjelica Huston, Danny DeVito",5.5,91,PG-13,Comedy, Romance,Amazon
5420,When We First Met,2018,Ari Sandel,"Adam Devine, Alexandra Daddario, Shelley Hennig, Andrew Bachelor",6.4,97,16,Comedy," Fantasy,  Romance","Netflix, Hulu"
5421,Where Eagles Dare,1968,Brian G. Hutton,"Richard Burton, Clint Eastwood, Mary Ure, Patrick Wymark",7.6,158,U,Action," Adventure,  War",Hulu
5422,Where the Crawdads Sing,2022,Olivia Newman,"Daisy Edgar-Jones, Taylor John Smith, Harris Dickinson, David Strathairn",7.1,125,UA,Drama," Mystery,  Thriller","Hulu, Amazon"
5423,Where the Heart Is,2000,Matt Williams,"Natalie Portman, James Frain, Ashley Judd, Stockard Channing",6.7,120,U,Comedy," Drama,  Romance","Netflix, Amazon"
5424,Where the Wild Things Are,2009,Spike Jonze,"Max Records, Catherine O'Hara, Forest Whitaker, Pepita Emmerichs",6.7,101,U,Adventure," Drama,  Family",None
5425,While We're Young,2014,Noah Baumbach,"Ben Stiller, Naomi Watts, Adam Driver, Amanda Seyfried",6.3,97,R,Comedy," Drama,  Mystery","Amazon, Netflix, Hulu, Vudu"
5426,While You Were Sleeping,1995,Jon Turteltaub,"Sandra Bullock, Bill Pullman, Peter Gallagher, Peter Boyle",6.7,103,U,Comedy," Drama,  Romance",None
5427,Whip It,2009,Drew Barrymore,"Elliot Page, Drew Barrymore, Kristen Wiig, Sarah Habel",6.9,111,PG-13,Drama, Sport,Hulu
5428,Whiplash,2014,Damien Chazelle,"Miles Teller, J.K. Simmons, Melissa Benoist, Paul Reiser",8.5,106,A,Drama, Music,Hulu
5429,Whiskey Tango Foxtrot,2016,"Directors:Glenn Ficarra, John Requa","Tina Fey, Margot Robbie, Martin Freeman, Alfred Molina",6.6,112,R,Biography," Comedy,  Drama",Netflix
5430,White Bird in a Blizzard,2014,Gregg Araki,"Shailene Woodley, Eva Green, Christopher Meloni, Angela Bassett",6.4,91,R,Drama," Mystery,  Thriller",Amazon
5431,White Boy Rick,2018,Yann Demange,"Matthew McConaughey, Richie Merritt, Bel Powley, Jennifer Jason Leigh",6.5,111,A,Crime, Drama,Hulu
5432,White Chicks,2004,Keenen Ivory Wayans,"Marlon Wayans, Shawn Wayans, Busy Philipps, Maitland Ward",5.7,109,A,Comedy, Crime,Hulu
5433,White Christmas,1954,Michael Curtiz,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen",7.5,120,Not Rated,Comedy," Musical,  Romance","Netflix, Amazon"
5434,White Heat,1949,Raoul Walsh,"James Cagney, Virginia Mayo, Edmond O'Brien, Margaret Wycherly",8.1,114,Not Rated,Action," Crime,  Drama",Hulu
5435,White House Down,2013,Roland Emmerich,"Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke",6.3,131,UA,Action," Drama,  Thriller","Netflix, Hulu"
5436,White Men Can't Jump,1992,Ron Shelton,"Wesley Snipes, Woody Harrelson, Rosie Perez, Tyra Ferrell",6.8,115,R,Comedy, Sport,Netflix
5437,White Noise,2005,Geoffrey Sax,"Michael Keaton, Deborah Kara Unger, Ian McNeice, Chandra West",5.5,101,PG-13,Drama," Horror,  Mystery",None
5438,White Oleander,2002,Peter Kosminsky,"Michelle Pfeiffer, RenÃ©e Zellweger, Robin Wright, Alison Lohman",7.1,109,UA,Drama,Drama,Hulu
5439,Whiteout,2009,Dominic Sena,"Kate Beckinsale, Gabriel Macht, Tom Skerritt, Columbus Short",5.5,101,R,Action," Crime,  Mystery",None
5440,Who Am I - Kein System ist sicher,2014,Baran bo Odar,"Tom Schilling, Elyas M'Barek, Wotan Wilke MÃ¶hring, Antoine Monot Jr.",7.5,102,16,Crime," Drama,  Mystery","Netflix, Hulu"
5441,Who Framed Roger Rabbit,1988,Robert Zemeckis,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer",7.7,104,U,Animation," Adventure,  Comedy",None
5442,Who's Afraid of Virginia Woolf?,1966,Mike Nichols,"Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis",8,131,A,Drama,Drama,"Hulu, Amazon"
5443,Why Him?,2016,John Hamburg,"Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer",6.2,111,UA 16+,Comedy,Comedy,Netflix
5444,Wicker Park,2004,Paul McGuigan,"Josh Hartnett, Diane Kruger, Matthew Lillard, Rose Byrne",6.9,114,PG-13,Drama," Mystery,  Romance",Netflix
5445,Widows,2018,Steve McQueen,"Viola Davis, Michelle Rodriguez, Elizabeth Debicki",6.8,129,18,Crime," Drama,  Thriller","Amazon, Netflix, Hulu"
5446,Wild,2014,Jean-Marc VallÃ©e,"Reese Witherspoon, Laura Dern, Gaby Hoffmann, Michiel Huisman",7.1,115,18,Adventure," Biography,  Drama","Amazon, Netflix, Hulu"
5447,Wild at Heart,1990,David Lynch,"Nicolas Cage, Laura Dern, Willem Dafoe, J.E. Freeman",7.2,125,A,Comedy," Crime,  Drama","Hulu, Amazon"
5448,Wild Card,2015,Simon West,"Jason Statham, Michael Angarano, Dominik Garcia, Milo Ventimiglia",5.6,92,R,Action," Crime,  Drama","Netflix, Vudu"
5449,Wild Child,2008,Nick Moore,"Emma Roberts, Aidan Quinn, Natasha Richardson, Lexi Ainsworth",6.1,98,U,Comedy, Drama,"Amazon, Netflix, Hulu, Vudu"
5450,Wild Hogs,2007,Walt Becker,"Tim Allen, Martin Lawrence, John Travolta, William H. Macy",5.8,100,PG-13,Action," Adventure,  Comedy","Amazon, Netflix, Hulu, Vudu"
5451,Wild Target,2010,Jonathan Lynn,"Bill Nighy, Emily Blunt, Rupert Grint, Rupert Everett",6.7,98,PG-13,Action," Comedy,  Crime","Netflix, Hulu"
5452,Wild Things,1998,John McNaughton,"Kevin Bacon, Neve Campbell, Matt Dillon, Denise Richards",6.6,108,R,Crime," Drama,  Mystery",Hulu
5453,Wild Wild West,1999,Barry Sonnenfeld,"Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek",4.9,106,A,Action," Comedy,  Sci-Fi",None
5454,Wildlife,2018,Paul Dano,"Ed Oxenbould, Jake Gyllenhaal, Carey Mulligan, Travis W Bruyer",6.8,105,PG-13,Drama,Drama,None
5455,Willow,1988,Ron Howard,"Val Kilmer, Joanne Whalley, Warwick Davis, Jean Marsh",7.2,126,UA,Action," Adventure,  Drama",Hulu
5456,Willy's Wonderland,2021,Kevin Lewis,"Nicolas Cage, Emily Tosta, Beth Grant, Ric Reitz",5.5,88,A,Action," Comedy,  Horror","Vudu, Netflix"
5457,Wimbledon,2004,Richard Loncraine,"Kirsten Dunst, Paul Bettany, Jon Favreau, Sam Neill",6.3,98,PG-13,Comedy," Romance,  Sport","Amazon, Netflix, Hulu, Vudu"
5458,Win a Date with Tad Hamilton!,2004,Robert Luketic,"Kate Bosworth, Josh Duhamel, Topher Grace, Nathan Lane",5.6,96,PG-13,Comedy, Romance,"Amazon, Netflix, Hulu, Vudu"
5459,Win Win,2011,Tom McCarthy,"Paul Giamatti, Amy Ryan, Jeffrey Tambor, Bobby Cannavale",7.1,106,R,Comedy," Drama,  Sport",Hulu
5460,Winchester,2018,"Directors:Michael Spierig, Peter Spierig","Helen Mirren, Sarah Snook, Finn Scicluna-O'Prey, Jason Clarke",5.4,99,PG-13,Drama," Fantasy,  Horror","Amazon, Netflix, Hulu, Vudu"
5461,Wind River,2017,Taylor Sheridan,"Elizabeth Olsen, Jeremy Renner, Graham Greene, Kelsey Asbille",7.7,107,R,Crime," Drama,  Mystery",Hulu
5462,Windtalkers,2002,John Woo,"Nicolas Cage, Adam Beach, Peter Stormare, Noah Emmerich",6.1,134,A,Action," Drama,  War","Netflix, Hulu"
5463,Winnie the Pooh,2011,"Directors:Stephen J. Anderson, Don Hall","Jim Cummings, Craig Ferguson, John Cleese, Bud Luckey",7.1,63,Not Rated,Animation," Adventure,  Comedy","Hulu, Netflix"
5464,Winter's Bone,2010,Debra Granik,"Jennifer Lawrence, John Hawkes, Garret Dillahunt, Isaiah Stone",7.1,100,R,Drama, Mystery,None
5465,Winter's Tale,2014,Akiva Goldsman,"Colin Farrell, Jessica Brown Findlay, Russell Crowe, Jennifer Connelly",6.1,118,A,Drama," Fantasy,  Mystery",Netflix
5466,Wish Dragon,2021,Chris Appelhans,"Jimmy Wong, John Cho, Constance Wu, Natasha Liu Bordizzo",7.2,98,7,Animation," Adventure,  Comedy",None
5467,Wish I Was Here,2014,Zach Braff,"Zach Braff, Joey King, Pierce Gagnon, Kate Hudson",6.6,106,R,Comedy, Drama,Hulu
5468,Withnail & I,1987,Bruce Robinson,"Richard E. Grant, Paul McGann, Richard Griffiths, Ralph Brown",7.6,107,Not Rated,Comedy, Drama,Hulu
5469,Without a Paddle,2004,Steven Brill,"Matthew Lillard, Seth Green, Dax Shepard, Matthew Price",5.8,95,PG-13,Adventure," Comedy,  Mystery","Netflix, Vudu"
5470,Without Remorse,2021,Stefano Sollima,"Michael B. Jordan, Jodie Turner-Smith, Jamie Bell, Guy Pearce",5.8,109,13,Action," Thriller,  War","Amazon, Hulu"
5471,Witness,1985,Peter Weir,"Harrison Ford, Kelly McGillis, Lukas Haas, Josef Sommer",7.4,112,U,Drama," Romance,  Thriller",Netflix
5472,Witness for the Prosecution,1957,Billy Wilder,"Tyrone Power, Marlene Dietrich, Charles Laughton, Elsa Lanchester",8.4,116,U,Crime," Drama,  Mystery",Netflix
5473,Wo hu cang long,2000,Ang Lee,"Chow Yun-Fat, Michelle Yeoh, Ziyi Zhang, Chang Chen",7.9,120,UA,Action," Adventure,  Drama",Hulu
5474,Wolf,1994,Mike Nichols,"Jack Nicholson, Michelle Pfeiffer, James Spader, Kate Nelligan",6.2,125,A,Drama," Horror,  Romance","Hulu, Amazon"
5475,WolfWalkers,2020,"Directors:Tomm Moore, Ross Stewart","Honor Kneafsey, Eva Whittaker, Sean Bean, Simon McBurney",8,103,UA,Animation," Adventure,  Family",None
5476,Woman in Gold,2015,Simon Curtis,"Helen Mirren, Ryan Reynolds, Daniel BrÃ¼hl, Katie Holmes",7.3,109,Not Rated,Biography," Drama,  History",Hulu
5477,Wonder,2017,Stephen Chbosky,"Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts",7.9,113,U,Drama, Family,Netflix
5478,Wonder Boys,2000,Curtis Hanson,"Michael Douglas, Tobey Maguire, Frances McDormand, Robert Downey Jr.",7.2,107,R,Comedy, Drama,Hulu
5479,Wonder Wheel,2017,Woody Allen,"Justin Timberlake, Juno Temple, Robert C. Kirk, Kate Winslet",6.2,101,PG-13,Drama, Romance,None
5480,Wonder Woman,2017,Patty Jenkins,"Gal Gadot, Chris Pine, Robin Wright, Lucy Davis",7.4,141,UA,Action," Adventure,  Fantasy",Hulu
5481,Wonder Woman 1984,2020,Patty Jenkins,"Gal Gadot, Chris Pine, Kristen Wiig, Pedro Pascal",5.4,151,UA,Action," Adventure,  Fantasy",Youtube
5482,Working Girl,1988,Mike Nichols,"Melanie Griffith, Harrison Ford, Sigourney Weaver, Alec Baldwin",6.8,113,UA,Comedy," Drama,  Romance",Netflix
5483,World Trade Center,2006,Oliver Stone,"Nicolas Cage, Michael PeÃ±a, Maria Bello, Maggie Gyllenhaal",6,129,U,Drama," History,  Thriller","Hulu, Amazon"
5484,World War Z,2013,Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",7,116,UA,Action," Adventure,  Horror","Netflix, Hulu"
5485,World's Greatest Dad,2009,Bobcat Goldthwait,"Robin Williams, Daryl Sabara, Morgan Murphy, Naomi Glick",6.9,99,R,Comedy, Drama,"Amazon, Netflix, Hulu, Vudu"
5486,Wrath of Man,2021,Guy Ritchie,"Jason Statham, Holt McCallany, Josh Hartnett, Rocci Williams",7.1,119,16,Action," Crime,  Thriller",Hulu
5487,Wrath of the Titans,2012,Jonathan Liebesman,"Sam Worthington, Liam Neeson, Rosamund Pike, Ralph Fiennes",5.7,99,UA,Action," Adventure,  Fantasy","Amazon, Netflix, Hulu, Vudu"
5488,Wreck-It Ralph,2012,Rich Moore,"John C. Reilly, Jack McBrayer, Jane Lynch, Sarah Silverman",7.7,101,U,Animation," Adventure,  Comedy",None
5489,Wristcutters: A Love Story,2006,Goran Dukic,"Patrick Fugit, Shea Whigham, Tom Waits, Will Arnett",7.2,88,R,Comedy," Drama,  Fantasy","Vudu, Netflix"
5490,Wrongfully Accused,1998,Pat Proft,"Leslie Nielsen, Richard Crenna, Kelly LeBrock, Melinda McGraw",6,87,PG-13,Action," Comedy,  Thriller","Netflix, Hulu"
5491,Wyatt Earp,1994,Lawrence Kasdan,"Kevin Costner, Dennis Quaid, Gene Hackman, David Andrews",6.7,191,UA,Action," Adventure,  Biography","Netflix, Hulu"
5492,X,2022,Ti West,"Mia Goth, Jenna Ortega, Brittany Snow, Kid Cudi",6.6,105,R,Horror," Mystery,  Thriller",None
5493,X-Men,2000,Bryan Singer,"Patrick Stewart, Hugh Jackman, Ian McKellen, Famke Janssen",7.3,104,UA,Action," Adventure,  Sci-Fi",Hulu
5494,X-Men Origins: Wolverine,2009,Gavin Hood,"Hugh Jackman, Liev Schreiber, Ryan Reynolds, Danny Huston",6.5,107,UA,Action, Sci-Fi,"Netflix, Hulu"
5495,X-Men: Apocalypse,2016,Bryan Singer,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult",6.9,144,UA,Action," Adventure,  Sci-Fi","Netflix, Hulu"
5496,X-Men: Days of Future Past,2014,Bryan Singer,"Patrick Stewart, Ian McKellen, Hugh Jackman, James McAvoy",7.9,132,UA,Action," Adventure,  Sci-Fi",Hulu
5497,X-Men: The Last Stand,2006,Brett Ratner,"Patrick Stewart, Hugh Jackman, Halle Berry, Famke Janssen",6.6,104,A,Action," Adventure,  Sci-Fi","Netflix, Hulu"
5498,X: First Class,2011,Matthew Vaughn,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Kevin Bacon",7.7,131,UA,Action," Adventure,  Sci-Fi",Hulu
5499,X+Y,2014,Morgan Matthews,"Asa Butterfield, Rafe Spall, Sally Hawkins, Eddie Marsan",7.1,111,PG-13,Drama, Romance,Hulu
5500,X2,2003,Bryan Singer,"Patrick Stewart, Hugh Jackman, Halle Berry, Ian McKellen",7.4,134,UA,Action," Adventure,  Sci-Fi",Hulu
5501,xXx,2002,Rob Cohen,"Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson",5.8,124,UA,Action," Adventure,  Thriller","Hulu, Amazon"
5502,xXx: State of the Union,2005,Lee Tamahori,"Ice Cube, Samuel L. Jackson, Willem Dafoe, Scott Speedman",4.4,101,U,Action," Adventure,  Crime",None
5503,Y tu mamÃ¡ tambiÃ©n,2001,Alfonso Cuarón,"Maribel VerdÃº, Gael GarcÃ­a Bernal, Daniel GimÃ©nez Cacho, Ana LÃ³pez Mercado",7.7,106,A,Drama,Drama,Hulu
